Aneg05G018740.1	ACNE_00001
Aneg01G031520.1	ACNE_17881
Aneg13G012040.1	ACNE_17882
Aneg12G001610.1	ACNE_17883
Aneg01G032260.1	ACNE_17884
Aneg11G013670.1	ACNE_17885
Aneg07G010720.1	ACNE_17886
Aneg11G012780.1	ACNE_17887
Aneg02G026550.1	ACNE_17888
Aneg09G015850.1	ACNE_17889
Aneg06G004650.1	ACNE_17890
Aneg04G027600.1	ACNE_17891
Aneg04G015530.1	ACNE_17892
Aneg07G017820.1	ACNE_17893
Aneg01G025730.1	ACNE_17894
Aneg03G023250.1	ACNE_17895
Aneg05G006860.1	ACNE_17896
Aneg04G017320.1	ACNE_17897
Aneg04G017070.1	ACNE_17898
Aneg05G007550.1	ACNE_17899
Aneg13G012440.1	ACNE_17900
Aneg04G019660.1	ACNE_17901
Aneg01G031400.1	ACNE_17902
Aneg02G023570.1	ACNE_17903
Aneg09G001070.1	ACNE_17904
Aneg04G012260.1	ACNE_17905
Aneg06G014580.1	ACNE_17906
Aneg07G016010.1	ACNE_17907
Aneg01G000980.1	ACNE_17908
Aneg06G010720.1	ACNE_17909
Aneg11G003370.1	ACNE_17910
Aneg04G024780.1	ACNE_17911
Aneg07G016650.1	ACNE_17912
Aneg06G008290.1	ACNE_17913
Aneg03G002060.1	ACNE_17914
Aneg05G012540.1	ACNE_17915
Aneg08G007900.1	ACNE_17916
Aneg06G012950.1	ACNE_17917
Aneg07G010400.1	ACNE_17918
Aneg09G006470.1	ACNE_17919
Aneg10G004400.1	ACNE_17920
Aneg04G028510.1	ACNE_17921
Aneg10G011520.1	ACNE_17922
Aneg09G003810.1	ACNE_17923
Aneg12G005430.1	ACNE_17924
Aneg02G009910.1	ACNE_17925
Aneg08G013210.1	ACNE_17926
Aneg06G006350.1	ACNE_17927
Aneg08G004030.1	ACNE_17928
Aneg12G014190.1	ACNE_17929
Aneg11G003880.1	ACNE_17930
Aneg11G004860.1	ACNE_17931
Aneg08G010800.1	ACNE_17932
Aneg11G018790.1	ACNE_17933
Aneg09G008940.1	ACNE_17934
Aneg01G013800.1	ACNE_17935
Aneg01G021090.1	ACNE_17936
Aneg02G006790.1	ACNE_17937
Aneg03G015690.1	ACNE_17938
Aneg11G006340.1	ACNE_17939
Aneg06G006380.1	ACNE_17940
Aneg07G008870.1	ACNE_17941
Aneg08G001180.1	ACNE_17942
Aneg11G004310.1	ACNE_17943
Aneg04G001590.1	ACNE_17944
Aneg05G022840.1	ACNE_17945
Aneg03G025250.1	ACNE_17946
Aneg06G003660.1	ACNE_17947
Aneg06G003380.1	ACNE_17948
Aneg07G008490.1	ACNE_17949
Aneg05G009600.1	ACNE_17950
Aneg02G020730.1	ACNE_17951
Aneg08G011430.1	ACNE_17952
Aneg09G018800.1	ACNE_17953
Aneg09G001600.1	ACNE_17954
Aneg02G024730.1	ACNE_17955
Aneg11G004690.1	ACNE_17956
Aneg05G007230.1	ACNE_17957
Aneg12G001370.1	ACNE_17958
Aneg01G004080.1	ACNE_17959
Aneg01G021560.1	ACNE_17960
Aneg03G000980.1	ACNE_17961
Aneg08G002140.1	ACNE_17962
Aneg02G012880.1	ACNE_17963
Aneg01G006110.1	ACNE_17964
Aneg05G004200.1	ACNE_17965
Aneg03G014940.1	ACNE_17966
Aneg02G005970.1	ACNE_17967
Aneg01G013830.1	ACNE_17968
Aneg02G004910.1	ACNE_17969
Aneg04G025180.1	ACNE_17970
Aneg04G021090.1	ACNE_17971
Aneg02G013880.1	ACNE_17972
Aneg03G026710.1	ACNE_17973
Aneg12G017270.1	ACNE_17974
Aneg02G021880.1	ACNE_17975
Aneg05G016010.1	ACNE_17976
Aneg11G001960.1	ACNE_17977
Aneg10G009800.1	ACNE_17978
Aneg12G005650.1	ACNE_17979
Aneg12G015230.1	ACNE_17980
Aneg06G010130.1	ACNE_17981
Aneg01G030860.1	ACNE_17982
Aneg04G005240.1	ACNE_17983
Aneg11G004210.1	ACNE_17984
Aneg12G015930.1	ACNE_17985
Aneg10G008300.1	ACNE_17986
Aneg01G026970.1	ACNE_17987
Aneg01G005240.1	ACNE_17988
Aneg02G028070.1	ACNE_17989
Aneg02G013270.1	ACNE_17990
Aneg12G016020.1	ACNE_17991
Aneg01G018380.1	ACNE_17992
Aneg01G009860.1	ACNE_17993
Aneg04G001940.1	ACNE_17994
Aneg10G007710.1	ACNE_17995
Aneg08G005840.1	ACNE_17996
Aneg03G003320.1	ACNE_17997
Aneg01G015660.1	ACNE_17998
Aneg07G009730.1	ACNE_17999
Aneg08G010440.1	ACNE_18000
Aneg08G005680.1	ACNE_18001
Aneg08G002180.1	ACNE_18002
Aneg04G001640.1	ACNE_18003
Aneg08G006900.1	ACNE_18004
Aneg04G010620.1	ACNE_18005
Aneg06G019540.1	ACNE_18006
Aneg10G001760.1	ACNE_18007
Aneg04G022000.1	ACNE_18008
Aneg06G006550.1	ACNE_18009
Aneg08G015960.1	ACNE_18010
Aneg02G004250.1	ACNE_18011
Aneg03G028780.1	ACNE_18012
Aneg04G028570.1	ACNE_18013
Aneg10G011500.1	ACNE_18014
Aneg12G001800.1	ACNE_18015
Aneg05G019060.1	ACNE_18016
Aneg03G014820.1	ACNE_18017
Aneg11G002660.1	ACNE_18018
Aneg11G008100.1	ACNE_18019
Aneg09G005020.1	ACNE_18020
Aneg07G011480.1	ACNE_18021
Aneg06G014920.1	ACNE_18022
Aneg11G017550.1	ACNE_18023
Aneg04G009580.1	ACNE_18024
Aneg01G010480.1	ACNE_18025
Aneg02G020570.1	ACNE_18026
Aneg02G019940.1	ACNE_18027
Aneg07G014280.1	ACNE_18028
Aneg01G013430.1	ACNE_18029
Aneg10G009850.1	ACNE_18030
Aneg04G001550.1	ACNE_18031
Aneg04G013060.1	ACNE_18032
Aneg07G015450.1	ACNE_18033
Aneg05G010370.1	ACNE_18034
Aneg03G022740.1	ACNE_18035
Aneg09G004030.1	ACNE_18036
Aneg01G005800.1	ACNE_18037
Aneg03G006430.1	ACNE_18038
Aneg06G012270.1	ACNE_18039
Aneg04G017420.1	ACNE_18040
Aneg01G003470.1	ACNE_18041
Aneg13G002790.1	ACNE_18042
Aneg04G019480.1	ACNE_18043
Aneg12G001500.1	ACNE_18044
Aneg01G018910.1	ACNE_18045
Aneg02G004960.1	ACNE_18046
Aneg01G011330.1	ACNE_18047
Aneg13G015760.1	ACNE_18048
Aneg04G014020.1	ACNE_18049
Aneg09G009780.1	ACNE_18050
Aneg08G012060.1	ACNE_18051
Aneg13G006180.1	ACNE_18052
Aneg08G019150.1	ACNE_18053
Aneg03G009350.1	ACNE_18054
Aneg01G009000.1	ACNE_18055
Aneg03G025560.1	ACNE_18056
Aneg06G005050.1	ACNE_18057
Aneg02G015880.1	ACNE_18058
Aneg02G008970.1	ACNE_18059
Aneg05G010520.1	ACNE_18060
Aneg05G005580.1	ACNE_18061
Aneg04G014420.1	ACNE_18062
Aneg05G024790.1	ACNE_18063
Aneg08G013920.1	ACNE_18064
Aneg07G004030.1	ACNE_18065
Aneg09G014670.1	ACNE_18066
Aneg01G007640.1	ACNE_18067
Aneg05G008100.1	ACNE_18068
Aneg02G022590.1	ACNE_18069
Aneg11G019710.1	ACNE_18070
Aneg12G006100.1	ACNE_18071
Aneg04G009260.1	ACNE_18072
Aneg06G012090.1	ACNE_18073
Aneg02G020650.1	ACNE_18074
Aneg03G024170.1	ACNE_18075
Aneg09G000630.1	ACNE_18076
Aneg13G007530.1	ACNE_18077
Aneg03G009480.1	ACNE_18078
Aneg12G009430.1	ACNE_18079
Aneg11G001050.1	ACNE_18080
Aneg01G021900.1	ACNE_18081
Aneg03G028380.1	ACNE_18082
Aneg10G001300.1	ACNE_18083
Aneg12G006550.1	ACNE_18084
Aneg10G001110.1	ACNE_18085
Aneg04G025390.1	ACNE_18086
Aneg05G009500.1	ACNE_18087
Aneg01G032630.1	ACNE_18088
Aneg12G005850.1	ACNE_18089
Aneg06G009940.1	ACNE_18090
Aneg04G007000.1	ACNE_18091
Aneg13G001250.1	ACNE_18092
Aneg09G003430.1	ACNE_18093
Aneg10G016100.1	ACNE_18094
Aneg08G013080.1	ACNE_18095
Aneg12G011910.1	ACNE_18096
Aneg11G002300.1	ACNE_18097
Aneg10G000160.1	ACNE_18098
Aneg03G008480.1	ACNE_18099
Aneg12G018590.1	ACNE_18100
Aneg12G000070.1	ACNE_18101
Aneg03G014360.1	ACNE_18102
Aneg03G005820.1	ACNE_18103
Aneg04G024490.1	ACNE_18104
Aneg09G014490.1	ACNE_18105
Aneg04G020020.1	ACNE_18106
Aneg10G005840.1	ACNE_18107
Aneg11G004790.1	ACNE_18108
Aneg13G014920.1	ACNE_18109
Aneg04G006360.1	ACNE_18110
Aneg05G011920.1	ACNE_18111
Aneg05G024180.1	ACNE_18112
Aneg09G018330.1	ACNE_18113
Aneg13G008810.1	ACNE_18114
Aneg03G005010.1	ACNE_18115
Aneg01G020520.1	ACNE_18116
Aneg13G011330.1	ACNE_18117
Aneg09G013830.1	ACNE_18118
Aneg11G001460.1	ACNE_18119
Aneg08G003450.1	ACNE_18120
Aneg13G002290.1	ACNE_18121
Aneg04G011230.1	ACNE_18122
Aneg03G017360.1	ACNE_18123
Aneg07G007720.1	ACNE_18124
Aneg13G003100.1	ACNE_18125
Aneg13G008450.1	ACNE_18126
Aneg02G029130.1	ACNE_18127
Aneg07G000940.1	ACNE_18128
Aneg02G015020.1	ACNE_18129
Aneg04G011540.1	ACNE_18130
Aneg08G013470.1	ACNE_18131
Aneg08G015340.1	ACNE_18132
Aneg03G017510.1	ACNE_18133
Aneg12G001650.1	ACNE_18134
Aneg10G016140.1	ACNE_18135
Aneg08G010170.1	ACNE_18136
Aneg07G007730.1	ACNE_18137
Aneg10G000890.1	ACNE_18138
Aneg13G014580.1	ACNE_18139
Aneg02G014970.1	ACNE_18140
Aneg03G003050.1	ACNE_18141
Aneg06G005150.1	ACNE_18142
Aneg09G003620.1	ACNE_18143
Aneg01G019750.1	ACNE_18144
Aneg03G010260.1	ACNE_18145
Aneg01G032350.1	ACNE_18146
Aneg07G007590.1	ACNE_18147
Aneg07G004340.1	ACNE_18148
Aneg02G005720.1	ACNE_18149
Aneg10G008740.1	ACNE_18150
Aneg11G001210.1	ACNE_18151
Aneg06G000360.1	ACNE_18152
Aneg07G000900.1	ACNE_18153
Aneg05G021910.1	ACNE_18154
Aneg07G010440.1	ACNE_18155
Aneg01G024980.1	ACNE_18156
Aneg02G020160.1	ACNE_18157
Aneg13G013460.1	ACNE_18158
Aneg05G022710.1	ACNE_18159
Aneg02G029620.1	ACNE_18160
Aneg02G015220.1	ACNE_18161
Aneg08G014100.1	ACNE_18162
Aneg06G010280.1	ACNE_18163
Aneg07G001160.1	ACNE_18164
Aneg02G023640.1	ACNE_18165
Aneg05G020230.1	ACNE_18166
Aneg05G006890.1	ACNE_18167
Aneg01G007740.1	ACNE_18168
Aneg03G000860.1	ACNE_18169
Aneg04G018250.1	ACNE_18170
Aneg05G019650.1	ACNE_18171
Aneg07G014040.1	ACNE_18172
Aneg07G008080.1	ACNE_18173
Aneg01G028210.1	ACNE_18174
Aneg04G008570.1	ACNE_18175
Aneg10G003270.1	ACNE_18176
Aneg05G009760.1	ACNE_18177
Aneg05G009430.1	ACNE_18178
Aneg08G010940.1	ACNE_18179
Aneg03G009590.1	ACNE_18180
Aneg08G016700.1	ACNE_18181
Aneg10G001770.1	ACNE_18182
Aneg02G028360.1	ACNE_18183
Aneg07G016930.1	ACNE_18184
Aneg11G006520.1	ACNE_18185
Aneg03G004340.1	ACNE_18186
Aneg05G000880.1	ACNE_18187
Aneg01G019280.1	ACNE_18188
Aneg13G009480.1	ACNE_18189
Aneg05G024550.1	ACNE_18190
Aneg07G006810.1	ACNE_18191
Aneg02G009290.1	ACNE_18192
Aneg04G028090.1	ACNE_18193
Aneg05G000650.1	ACNE_18194
Aneg06G019150.1	ACNE_18195
Aneg08G002380.1	ACNE_18196
Aneg02G029270.1	ACNE_18197
Aneg09G003840.1	ACNE_18198
Aneg02G006620.1	ACNE_18199
Aneg07G000030.1	ACNE_18200
Aneg05G021440.1	ACNE_18201
Aneg05G016710.1	ACNE_18202
Aneg02G021340.1	ACNE_18203
Aneg01G008670.1	ACNE_18204
Aneg11G006280.1	ACNE_18205
Aneg12G013790.1	ACNE_18206
Aneg10G007960.1	ACNE_18207
Aneg01G002750.1	ACNE_18208
Aneg01G011580.1	ACNE_18209
Aneg12G006460.1	ACNE_18210
Aneg02G001560.1	ACNE_18211
Aneg13G016270.1	ACNE_18212
Aneg05G021840.1	ACNE_18213
Aneg09G013800.1	ACNE_18214
Aneg06G008230.1	ACNE_18215
Aneg12G005740.1	ACNE_18216
Aneg04G025500.1	ACNE_18217
Aneg07G005720.1	ACNE_18218
Aneg02G015990.1	ACNE_18219
Aneg03G007100.1	ACNE_18220
Aneg02G004030.1	ACNE_18221
Aneg11G004700.1	ACNE_18222
Aneg04G012490.1	ACNE_18223
Aneg02G012640.1	ACNE_18224
Aneg05G024770.1	ACNE_18225
Aneg03G023860.1	ACNE_18226
Aneg08G010880.1	ACNE_18227
Aneg11G011950.1	ACNE_18228
Aneg06G006370.1	ACNE_18229
Aneg02G023520.1	ACNE_18230
Aneg05G012660.1	ACNE_18231
Aneg05G008560.1	ACNE_18232
Aneg01G005980.1	ACNE_18233
Aneg02G018670.1	ACNE_18234
Aneg01G032860.1	ACNE_18235
Aneg05G015030.1	ACNE_18236
Aneg10G016600.1	ACNE_18237
Aneg01G023570.1	ACNE_18238
Aneg04G018240.1	ACNE_18239
Aneg01G019420.1	ACNE_18240
Aneg01G004700.1	ACNE_18241
Aneg05G014900.1	ACNE_18242
Aneg01G023500.1	ACNE_18243
Aneg02G005040.1	ACNE_18244
Aneg12G018540.1	ACNE_18245
Aneg01G013480.1	ACNE_18246
Aneg10G015760.1	ACNE_18247
Aneg08G003430.1	ACNE_18248
Aneg07G011430.1	ACNE_18249
Aneg05G021710.1	ACNE_18250
Aneg03G019600.1	ACNE_18251
Aneg03G026700.1	ACNE_18252
Aneg05G012500.1	ACNE_18253
Aneg06G020310.1	ACNE_18254
Aneg04G018140.1	ACNE_18255
Aneg10G003350.1	ACNE_18256
Aneg01G026140.1	ACNE_18257
Aneg02G031900.1	ACNE_18258
Aneg02G000090.1	ACNE_18259
Aneg02G020120.1	ACNE_18260
Aneg10G016570.1	ACNE_18261
Aneg13G000050.1	ACNE_18262
Aneg12G006350.1	ACNE_18263
Aneg09G019460.1	ACNE_18264
Aneg07G000060.1	ACNE_18265
Aneg02G012610.1	ACNE_18266
Aneg04G014590.1	ACNE_18267
Aneg06G003990.1	ACNE_18268
Aneg11G019750.1	ACNE_18269
Aneg13G015740.1	ACNE_18270
Aneg04G017920.1	ACNE_18271
Aneg02G001140.1	ACNE_18272
Aneg12G000340.1	ACNE_18273
Aneg12G010330.1	ACNE_18274
Aneg10G011430.1	ACNE_18275
Aneg13G004410.1	ACNE_18276
Aneg08G018580.1	ACNE_18277
Aneg06G008930.1	ACNE_18278
Aneg03G025770.1	ACNE_18279
Aneg07G007420.1	ACNE_18280
Aneg12G014590.1	ACNE_18281
Aneg12G016100.1	ACNE_18282
Aneg01G021880.1	ACNE_18283
Aneg01G013740.1	ACNE_18284
Aneg11G009060.1	ACNE_18285
Aneg01G021980.1	ACNE_18286
Aneg03G020260.1	ACNE_18287
Aneg09G017650.1	ACNE_18288
Aneg04G016680.1	ACNE_18289
Aneg02G022330.1	ACNE_18290
Aneg06G018890.1	ACNE_18291
Aneg06G000680.1	ACNE_18292
Aneg03G028100.1	ACNE_18293
Aneg09G001890.1	ACNE_18294
Aneg13G002280.1	ACNE_18295
Aneg10G003340.1	ACNE_18296
Aneg09G008270.1	ACNE_18297
Aneg06G006290.1	ACNE_18298
Aneg02G003340.1	ACNE_18299
Aneg02G010070.1	ACNE_18300
Aneg06G003420.1	ACNE_18301
Aneg13G004040.1	ACNE_18302
Aneg05G022890.1	ACNE_18303
Aneg01G023360.1	ACNE_18304
Aneg12G010540.1	ACNE_18305
Aneg02G028170.1	ACNE_18306
Aneg09G017780.1	ACNE_18307
Aneg12G014340.1	ACNE_18308
Aneg06G015180.1	ACNE_18309
Aneg09G014070.1	ACNE_18310
Aneg04G010210.1	ACNE_18311
Aneg01G004980.1	ACNE_18312
Aneg05G013640.1	ACNE_18313
Aneg12G018610.1	ACNE_18314
Aneg10G015540.1	ACNE_18315
Aneg02G012070.1	ACNE_18316
Aneg06G009770.1	ACNE_18317
Aneg01G002490.1	ACNE_18318
Aneg02G024610.1	ACNE_18319
Aneg06G014420.1	ACNE_18320
Aneg04G027200.1	ACNE_18321
Aneg03G000120.1	ACNE_18322
Aneg12G012350.1	ACNE_18323
Aneg01G027230.1	ACNE_18324
Aneg07G012820.1	ACNE_18325
Aneg03G001450.1	ACNE_18326
Aneg01G029200.1	ACNE_18327
Aneg01G029190.1	ACNE_18328
Aneg11G011740.1	ACNE_18329
Aneg12G018320.1	ACNE_18330
Aneg05G025340.1	ACNE_18331
Aneg08G004510.1	ACNE_18332
Aneg06G015790.1	ACNE_18333
Aneg08G011610.1	ACNE_18334
Aneg02G000360.1	ACNE_18335
Aneg05G009840.1	ACNE_18336
Aneg04G015630.1	ACNE_18337
Aneg03G018210.1	ACNE_18338
Aneg10G011050.1	ACNE_18339
Aneg08G008610.1	ACNE_18340
Aneg11G018100.1	ACNE_18341
Aneg05G010410.1	ACNE_18342
Aneg04G016920.1	ACNE_18343
Aneg02G030300.1	ACNE_18344
Aneg08G006370.1	ACNE_18345
Aneg03G025750.1	ACNE_18346
Aneg10G001340.1	ACNE_18347
Aneg12G013860.1	ACNE_18348
Aneg05G019160.1	ACNE_18349
Aneg10G008400.1	ACNE_18350
Aneg11G015750.1	ACNE_18351
Aneg02G020930.1	ACNE_18352
Aneg08G015450.1	ACNE_18353
Aneg12G010730.1	ACNE_18354
Aneg02G029240.1	ACNE_18355
Aneg04G011830.1	ACNE_18356
Aneg12G011650.1	ACNE_18357
Aneg13G016260.1	ACNE_18358
Aneg04G004670.1	ACNE_18359
Aneg03G011710.1	ACNE_18360
Aneg10G003310.1	ACNE_18361
Aneg02G000610.1	ACNE_18362
Aneg03G015910.1	ACNE_18363
Aneg12G014270.1	ACNE_18364
Aneg10G007580.1	ACNE_18365
Aneg13G016010.1	ACNE_18366
Aneg01G008280.1	ACNE_18367
Aneg09G005760.1	ACNE_18368
Aneg07G003520.1	ACNE_18369
Aneg01G022000.1	ACNE_18370
Aneg06G018670.1	ACNE_18371
Aneg04G024770.1	ACNE_18372
Aneg07G007170.1	ACNE_18373
Aneg02G010670.1	ACNE_18374
Aneg02G024720.1	ACNE_18375
Aneg12G015330.1	ACNE_18376
Aneg12G003870.1	ACNE_18377
Aneg02G004550.1	ACNE_18378
Aneg06G015020.1	ACNE_18379
Aneg12G015080.1	ACNE_18380
Aneg07G006710.1	ACNE_18381
Aneg06G001680.1	ACNE_18382
Aneg06G008860.1	ACNE_18383
Aneg03G025090.1	ACNE_18384
Aneg04G023350.1	ACNE_18385
Aneg12G015990.1	ACNE_18386
Aneg03G001430.1	ACNE_18387
Aneg06G000900.1	ACNE_18388
Aneg10G001790.1	ACNE_18389
Aneg08G006120.1	ACNE_18390
Aneg03G010140.1	ACNE_18391
Aneg02G017520.1	ACNE_18392
Aneg01G031680.1	ACNE_18393
Aneg06G018660.1	ACNE_18394
Aneg01G012400.1	ACNE_18395
Aneg09G012460.1	ACNE_18396
Aneg10G001840.1	ACNE_18397
Aneg05G004720.1	ACNE_18398
Aneg01G023480.1	ACNE_18399
Aneg04G023300.1	ACNE_18400
Aneg10G014230.1	ACNE_18401
Aneg10G015450.1	ACNE_18402
Aneg08G003470.1	ACNE_18403
Aneg06G012360.1	ACNE_18404
Aneg09G017060.1	ACNE_18405
Aneg03G019890.1	ACNE_18406
Aneg04G017580.1	ACNE_18407
Aneg11G003390.1	ACNE_18408
Aneg05G001990.1	ACNE_18409
Aneg01G009460.1	ACNE_18410
Aneg05G022550.1	ACNE_18411
Aneg12G008710.1	ACNE_18412
Aneg02G031300.1	ACNE_18413
Aneg09G000780.1	ACNE_18414
Aneg02G017500.1	ACNE_18415
Aneg11G014340.1	ACNE_18416
Aneg05G006820.1	ACNE_18417
Aneg10G010640.1	ACNE_18418
Aneg04G004920.1	ACNE_18419
Aneg03G006490.1	ACNE_18420
Aneg09G016220.1	ACNE_18421
Aneg02G010520.1	ACNE_18422
Aneg03G010790.1	ACNE_18423
Aneg12G015340.1	ACNE_18424
Aneg05G023310.1	ACNE_18425
Aneg11G017000.1	ACNE_18426
Aneg02G027120.1	ACNE_18427
Aneg07G001130.1	ACNE_18428
Aneg08G010520.1	ACNE_18429
Aneg03G006070.1	ACNE_18430
Aneg11G012530.1	ACNE_18431
Aneg10G001350.1	ACNE_18432
Aneg11G002120.1	ACNE_18433
Aneg04G019150.1	ACNE_18434
Aneg12G005410.1	ACNE_18435
Aneg10G007040.1	ACNE_18436
Aneg06G002740.1	ACNE_18437
Aneg04G005360.1	ACNE_18438
Aneg07G000290.1	ACNE_18439
Aneg05G000270.1	ACNE_18440
Aneg03G009370.1	ACNE_18441
Aneg11G000760.1	ACNE_18442
Aneg05G009300.1	ACNE_18443
Aneg05G003280.1	ACNE_18444
Aneg11G019510.1	ACNE_18445
Aneg13G016680.1	ACNE_18446
Aneg04G011610.1	ACNE_18447
Aneg08G014690.1	ACNE_18448
Aneg02G029200.1	ACNE_18449
Aneg02G008900.1	ACNE_18450
Aneg01G029320.1	ACNE_18451
Aneg13G012920.1	ACNE_18452
Aneg07G016170.1	ACNE_18453
Aneg07G011680.1	ACNE_18454
Aneg12G008050.1	ACNE_18455
Aneg04G018920.1	ACNE_18456
Aneg04G005230.1	ACNE_18457
Aneg01G017020.1	ACNE_18458
Aneg02G008250.1	ACNE_18459
Aneg13G001960.1	ACNE_18460
Aneg02G002450.1	ACNE_18461
Aneg06G011200.1	ACNE_18462
Aneg04G009160.1	ACNE_18463
Aneg08G004740.1	ACNE_18464
Aneg06G001940.1	ACNE_18465
Aneg01G030510.1	ACNE_18466
Aneg04G004720.1	ACNE_18467
Aneg02G011950.1	ACNE_18468
Aneg09G004670.1	ACNE_18469
Aneg05G017090.1	ACNE_18470
Aneg01G007840.1	ACNE_18471
Aneg13G017190.1	ACNE_18472
Aneg01G033650.1	ACNE_18473
Aneg07G012890.1	ACNE_18474
Aneg13G001620.1	ACNE_18475
Aneg04G021010.1	ACNE_18476
Aneg06G011130.1	ACNE_18477
Aneg03G023420.1	ACNE_18478
Aneg05G018780.1	ACNE_18479
Aneg01G006750.1	ACNE_18480
Aneg06G012510.1	ACNE_18481
Aneg01G007000.1	ACNE_18482
Aneg09G006570.1	ACNE_18483
Aneg13G011950.1	ACNE_18484
Aneg01G012840.1	ACNE_18485
Aneg02G001630.1	ACNE_18486
Aneg04G015060.1	ACNE_18487
Aneg12G005950.1	ACNE_18488
Aneg06G010200.1	ACNE_18489
Aneg08G004070.1	ACNE_18490
Aneg03G004370.1	ACNE_18491
Aneg13G015060.1	ACNE_18492
Aneg11G017510.1	ACNE_18493
Aneg02G025760.1	ACNE_18494
Aneg13G006120.1	ACNE_18495
Aneg07G009410.1	ACNE_18496
Aneg09G014080.1	ACNE_18497
Aneg11G012480.1	ACNE_18498
Aneg04G024660.1	ACNE_18499
Aneg01G014650.1	ACNE_18500
Aneg02G024930.1	ACNE_18501
Aneg11G002050.1	ACNE_18502
Aneg11G016070.1	ACNE_18503
Aneg13G005380.1	ACNE_18504
Aneg13G005500.1	ACNE_18505
Aneg02G023880.1	ACNE_18506
Aneg13G009180.1	ACNE_18507
Aneg09G010800.1	ACNE_18508
Aneg12G008740.1	ACNE_18509
Aneg06G019020.1	ACNE_18510
Aneg03G008850.1	ACNE_18511
Aneg03G019870.1	ACNE_18512
Aneg06G020170.1	ACNE_18513
Aneg01G022020.1	ACNE_18514
Aneg02G006660.1	ACNE_18515
Aneg02G003980.1	ACNE_18516
Aneg05G014300.1	ACNE_18517
Aneg10G012750.1	ACNE_18518
Aneg10G014410.1	ACNE_18519
Aneg05G006450.1	ACNE_18520
Aneg13G017170.1	ACNE_18521
Aneg04G002770.1	ACNE_18522
Aneg09G001080.1	ACNE_18523
Aneg03G002390.1	ACNE_18524
Aneg12G015320.1	ACNE_18525
Aneg03G004790.1	ACNE_18526
Aneg11G007730.1	ACNE_18527
Aneg02G011980.1	ACNE_18528
Aneg06G016180.1	ACNE_18529
Aneg03G009040.1	ACNE_18530
Aneg08G007650.1	ACNE_18531
Aneg12G006530.1	ACNE_18532
Aneg05G011820.1	ACNE_18533
Aneg09G016250.1	ACNE_18534
Aneg11G015720.1	ACNE_18535
Aneg08G003640.1	ACNE_18536
Aneg12G009100.1	ACNE_18537
Aneg13G007890.1	ACNE_18538
Aneg12G018330.1	ACNE_18539
Aneg04G011700.1	ACNE_18540
Aneg07G013160.1	ACNE_18541
Aneg01G014200.1	ACNE_18542
Aneg03G011360.1	ACNE_18543
Aneg02G024510.1	ACNE_18544
Aneg10G005300.1	ACNE_18545
Aneg03G001140.1	ACNE_18546
Aneg03G019310.1	ACNE_18547
Aneg11G009460.1	ACNE_18548
Aneg06G005730.1	ACNE_18549
Aneg06G016310.1	ACNE_18550
Aneg05G006100.1	ACNE_18551
Aneg08G008640.1	ACNE_18552
Aneg09G019290.1	ACNE_18553
Aneg08G011750.1	ACNE_18554
Aneg02G014140.1	ACNE_18555
Aneg06G015810.1	ACNE_18556
Aneg11G013150.1	ACNE_18557
Aneg02G026070.1	ACNE_18558
Aneg04G020790.1	ACNE_18559
Aneg03G022910.1	ACNE_18560
Aneg03G014840.1	ACNE_18561
Aneg08G011290.1	ACNE_18562
Aneg03G013760.1	ACNE_18563
Aneg11G007770.1	ACNE_18564
Aneg11G015040.1	ACNE_18565
Aneg02G013520.1	ACNE_18566
Aneg10G010850.1	ACNE_18567
Aneg01G000210.1	ACNE_18568
Aneg13G002950.1	ACNE_18569
Aneg12G000130.1	ACNE_18570
Aneg06G003760.1	ACNE_18571
Aneg10G006050.1	ACNE_18572
Aneg11G015220.1	ACNE_18573
Aneg08G003040.1	ACNE_18574
Aneg02G022080.1	ACNE_18575
Aneg09G010100.1	ACNE_18576
Aneg08G003900.1	ACNE_18577
Aneg02G000330.1	ACNE_18578
Aneg06G004700.1	ACNE_18579
Aneg01G012150.1	ACNE_18580
Aneg02G029140.1	ACNE_18581
Aneg05G005260.1	ACNE_18582
Aneg08G009440.1	ACNE_18583
Aneg05G004040.1	ACNE_18584
Aneg13G008300.1	ACNE_18585
Aneg04G015510.1	ACNE_18586
Aneg03G023180.1	ACNE_18587
Aneg05G003420.1	ACNE_18588
Aneg06G019010.1	ACNE_18589
Aneg07G019260.1	ACNE_18590
Aneg13G015100.1	ACNE_18591
Aneg02G007250.1	ACNE_18592
Aneg04G014880.1	ACNE_18593
Aneg01G027660.1	ACNE_18594
Aneg08G016240.1	ACNE_18595
Aneg12G014560.1	ACNE_18596
Aneg05G007470.1	ACNE_18597
Aneg06G006150.1	ACNE_18598
Aneg03G020230.1	ACNE_18599
Aneg05G004390.1	ACNE_18600
Aneg03G028540.1	ACNE_18601
Aneg03G006580.1	ACNE_18602
Aneg06G005450.1	ACNE_18603
Aneg01G025560.1	ACNE_18604
Aneg05G021590.1	ACNE_18605
Aneg06G014090.1	ACNE_18606
Aneg11G013190.1	ACNE_18607
Aneg03G000360.1	ACNE_18608
Aneg04G006870.1	ACNE_18609
Aneg12G014800.1	ACNE_18610
Aneg11G003990.1	ACNE_18611
Aneg06G012350.1	ACNE_18612
Aneg10G000560.1	ACNE_18613
Aneg01G016070.1	ACNE_18614
Aneg10G015640.1	ACNE_18615
