Asac12G016960.1	ACSA_00001
Asac05G034250.1	ACSA_16936
Asac05G030350.1	ACSA_16937
Asac03G017550.1	ACSA_16938
Asac07G018090.1	ACSA_16939
Asac12G003430.1	ACSA_16940
Asac09G014580.1	ACSA_16941
Asac03G019440.1	ACSA_16942
Asac03G011660.1	ACSA_16943
Asac11G010610.1	ACSA_16944
Asac03G006800.1	ACSA_16945
Asac07G012770.1	ACSA_16946
Asac10G023420.1	ACSA_16947
Asac01G013750.1	ACSA_16948
Asac02G025640.1	ACSA_16949
Asac04G005950.1	ACSA_16950
Asac13G010420.1	ACSA_16951
Asac08G020980.1	ACSA_16952
Asac12G016020.1	ACSA_16953
Asac02G017690.1	ACSA_16954
Asac05G001180.1	ACSA_16955
Asac11G014500.1	ACSA_16956
Asac12G000900.1	ACSA_16957
Asac02G003400.1	ACSA_16958
Asac01G033470.1	ACSA_16959
Asac02G033700.1	ACSA_16960
Asac01G033920.1	ACSA_16961
Asac08G016630.1	ACSA_16962
Asac01G035940.1	ACSA_16963
Asac05G025270.1	ACSA_16964
Asac03G007670.1	ACSA_16965
Asac06G015260.1	ACSA_16966
Asac12G011730.1	ACSA_16967
Asac04G023910.1	ACSA_16968
Asac09G018620.1	ACSA_16969
Asac12G005050.1	ACSA_16970
Asac01G006130.1	ACSA_16971
Asac02G035670.1	ACSA_16972
Asac02G031890.1	ACSA_16973
Asac02G042810.1	ACSA_16974
Asac13G010790.1	ACSA_16975
Asac12G006200.1	ACSA_16976
Asac13G016950.1	ACSA_16977
Asac10G019800.1	ACSA_16978
Asac06G022630.1	ACSA_16979
Asac04G020450.1	ACSA_16980
Asac374S000040.1	ACSA_16981
Asac05G029830.1	ACSA_16982
Asac01G000920.1	ACSA_16983
Asac11G001850.1	ACSA_16984
Asac13G003230.1	ACSA_16985
Asac10G002590.1	ACSA_16986
Asac089S000100.1	ACSA_16987
Asac03G036200.1	ACSA_16988
Asac06G021040.1	ACSA_16989
Asac10G011370.1	ACSA_16990
Asac02G032380.1	ACSA_16991
Asac12G011290.1	ACSA_16992
Asac07G021120.1	ACSA_16993
Asac07G019540.1	ACSA_16994
Asac13G017630.1	ACSA_16995
Asac11G015190.1	ACSA_16996
Asac02G024060.1	ACSA_16997
Asac03G026220.1	ACSA_16998
Asac01G024370.1	ACSA_16999
Asac10G014440.1	ACSA_17000
Asac03G027820.1	ACSA_17001
Asac04G000920.1	ACSA_17002
Asac08G017800.1	ACSA_17003
Asac13G021280.1	ACSA_17004
Asac12G016590.1	ACSA_17005
Asac04G020760.1	ACSA_17006
Asac13G007540.1	ACSA_17007
Asac10G004710.1	ACSA_17008
Asac08G021880.1	ACSA_17009
Asac01G011290.1	ACSA_17010
Asac07G024380.1	ACSA_17011
Asac03G016670.1	ACSA_17012
Asac02G039810.1	ACSA_17013
Asac07G022690.1	ACSA_17014
Asac05G006250.1	ACSA_17015
Asac09G023310.1	ACSA_17016
Asac05G020300.1	ACSA_17017
Asac01G013630.1	ACSA_17018
Asac06G005950.1	ACSA_17019
Asac02G011920.1	ACSA_17020
Asac07G011710.1	ACSA_17021
Asac03G017750.1	ACSA_17022
Asac01G039090.1	ACSA_17023
Asac03G013910.1	ACSA_17024
Asac01G034940.1	ACSA_17025
Asac03G002170.1	ACSA_17026
Asac13G005260.1	ACSA_17027
Asac03G014450.1	ACSA_17028
Asac10G005590.1	ACSA_17029
Asac01G021570.1	ACSA_17030
Asac11G002600.1	ACSA_17031
Asac06G011190.1	ACSA_17032
Asac01G003120.1	ACSA_17033
Asac05G010650.1	ACSA_17034
Asac13G005000.1	ACSA_17035
Asac08G017550.1	ACSA_17036
Asac03G006920.1	ACSA_17037
Asac06G017440.1	ACSA_17038
Asac05G016230.1	ACSA_17039
Asac03G018410.1	ACSA_17040
Asac10G022170.1	ACSA_17041
Asac02G018250.1	ACSA_17042
Asac01G039230.1	ACSA_17043
Asac01G039030.1	ACSA_17044
Asac11G014670.1	ACSA_17045
Asac13G017040.1	ACSA_17046
Asac01G008090.1	ACSA_17047
Asac09G021440.1	ACSA_17048
Asac05G011220.1	ACSA_17049
Asac02G030760.1	ACSA_17050
Asac04G008340.1	ACSA_17051
Asac09G015390.1	ACSA_17052
Asac11G000460.1	ACSA_17053
Asac05G013710.1	ACSA_17054
Asac08G020040.1	ACSA_17055
Asac12G018680.1	ACSA_17056
Asac11G009910.1	ACSA_17057
Asac03G013470.1	ACSA_17058
Asac05G025760.1	ACSA_17059
Asac01G039640.1	ACSA_17060
Asac07G003850.1	ACSA_17061
Asac11G008780.1	ACSA_17062
Asac07G000430.1	ACSA_17063
Asac11G019970.1	ACSA_17064
Asac03G028600.1	ACSA_17065
Asac01G037300.1	ACSA_17066
Asac05G014420.1	ACSA_17067
Asac05G008500.1	ACSA_17068
Asac06G023880.1	ACSA_17069
Asac06G022250.1	ACSA_17070
Asac03G010440.1	ACSA_17071
Asac05G029880.1	ACSA_17072
Asac06G024670.1	ACSA_17073
Asac01G041310.1	ACSA_17074
Asac08G012160.1	ACSA_17075
Asac11G007290.1	ACSA_17076
Asac05G032830.1	ACSA_17077
Asac12G021200.1	ACSA_17078
Asac12G014160.1	ACSA_17079
Asac01G006520.1	ACSA_17080
Asac02G017390.1	ACSA_17081
Asac05G028170.1	ACSA_17082
Asac05G027120.1	ACSA_17083
Asac06G004030.1	ACSA_17084
Asac12G022190.1	ACSA_17085
Asac02G024370.1	ACSA_17086
Asac12G010980.1	ACSA_17087
Asac06G015290.1	ACSA_17088
Asac04G009520.1	ACSA_17089
Asac02G017520.1	ACSA_17090
Asac01G012120.1	ACSA_17091
Asac02G019230.1	ACSA_17092
Asac06G003810.1	ACSA_17093
Asac11G004210.1	ACSA_17094
Asac06G022760.1	ACSA_17095
Asac10G005890.1	ACSA_17096
Asac09G001300.1	ACSA_17097
Asac060S000010.1	ACSA_17098
Asac07G016080.1	ACSA_17099
Asac05G029200.1	ACSA_17100
Asac03G035540.1	ACSA_17101
Asac01G002850.1	ACSA_17102
Asac03G002200.1	ACSA_17103
Asac08G011130.1	ACSA_17104
Asac05G028590.1	ACSA_17105
Asac08G006020.1	ACSA_17106
Asac10G023870.1	ACSA_17107
Asac07G011020.1	ACSA_17108
Asac07G004960.1	ACSA_17109
Asac05G028570.1	ACSA_17110
Asac02G001290.1	ACSA_17111
Asac06G013430.1	ACSA_17112
Asac09G029880.1	ACSA_17113
Asac02G042050.1	ACSA_17114
Asac09G022080.1	ACSA_17115
Asac07G003220.1	ACSA_17116
Asac11G013580.1	ACSA_17117
Asac09G025770.1	ACSA_17118
Asac11G002930.1	ACSA_17119
Asac10G010740.1	ACSA_17120
Asac06G007400.1	ACSA_17121
Asac13G006590.1	ACSA_17122
Asac07G011870.1	ACSA_17123
Asac05G014320.1	ACSA_17124
Asac10G014960.1	ACSA_17125
Asac08G025810.1	ACSA_17126
Asac12G013370.1	ACSA_17127
Asac13G009000.1	ACSA_17128
Asac06G013010.1	ACSA_17129
Asac11G007380.1	ACSA_17130
Asac13G014030.1	ACSA_17131
Asac05G018320.1	ACSA_17132
Asac02G021850.1	ACSA_17133
Asac03G031880.1	ACSA_17134
Asac11G005010.1	ACSA_17135
Asac01G038290.1	ACSA_17136
Asac13G008660.1	ACSA_17137
Asac376S000050.1	ACSA_17138
Asac01G038050.1	ACSA_17139
Asac05G008000.1	ACSA_17140
Asac06G016390.1	ACSA_17141
Asac01G040980.1	ACSA_17142
Asac13G019430.1	ACSA_17143
Asac11G016470.1	ACSA_17144
Asac11G014570.1	ACSA_17145
Asac07G000200.1	ACSA_17146
Asac04G020730.1	ACSA_17147
Asac11G023390.1	ACSA_17148
Asac03G003030.1	ACSA_17149
Asac04G000690.1	ACSA_17150
Asac09G002090.1	ACSA_17151
Asac08G014280.1	ACSA_17152
Asac13G009840.1	ACSA_17153
Asac12G017450.1	ACSA_17154
Asac02G016830.1	ACSA_17155
Asac040S000070.1	ACSA_17156
Asac13G004700.1	ACSA_17157
Asac086S000010.1	ACSA_17158
Asac01G010670.1	ACSA_17159
Asac06G010520.1	ACSA_17160
Asac10G014850.1	ACSA_17161
Asac02G040970.1	ACSA_17162
Asac12G022270.1	ACSA_17163
Asac05G019410.1	ACSA_17164
Asac03G027450.1	ACSA_17165
Asac02G037960.1	ACSA_17166
Asac09G000910.1	ACSA_17167
Asac01G033780.1	ACSA_17168
Asac04G024620.1	ACSA_17169
Asac06G023670.1	ACSA_17170
Asac12G020700.1	ACSA_17171
Asac05G030810.1	ACSA_17172
Asac09G028870.1	ACSA_17173
Asac10G006720.1	ACSA_17174
Asac09G010950.1	ACSA_17175
Asac09G024020.1	ACSA_17176
Asac10G020540.1	ACSA_17177
Asac07G020610.1	ACSA_17178
Asac04G013940.1	ACSA_17179
Asac06G009050.1	ACSA_17180
Asac12G004620.1	ACSA_17181
Asac01G027630.1	ACSA_17182
Asac10G010550.1	ACSA_17183
Asac11G016300.1	ACSA_17184
Asac07G016470.1	ACSA_17185
Asac01G041940.1	ACSA_17186
Asac03G009340.1	ACSA_17187
Asac05G026620.1	ACSA_17188
Asac09G021550.1	ACSA_17189
Asac01G023890.1	ACSA_17190
Asac02G001420.1	ACSA_17191
Asac03G023380.1	ACSA_17192
Asac11G008790.1	ACSA_17193
Asac02G014650.1	ACSA_17194
Asac12G025780.1	ACSA_17195
Asac11G017960.1	ACSA_17196
Asac05G026960.1	ACSA_17197
Asac02G009210.1	ACSA_17198
Asac02G028650.1	ACSA_17199
Asac12G010290.1	ACSA_17200
Asac01G001280.1	ACSA_17201
Asac03G001290.1	ACSA_17202
Asac13G008600.1	ACSA_17203
Asac05G002620.1	ACSA_17204
Asac01G042790.1	ACSA_17205
Asac01G012340.1	ACSA_17206
Asac01G040560.1	ACSA_17207
Asac06G012110.1	ACSA_17208
Asac11G001650.1	ACSA_17209
Asac07G018330.1	ACSA_17210
Asac06G007560.1	ACSA_17211
Asac04G022120.1	ACSA_17212
Asac08G024540.1	ACSA_17213
Asac01G026280.1	ACSA_17214
Asac03G017990.1	ACSA_17215
Asac08G000140.1	ACSA_17216
Asac03G034990.1	ACSA_17217
Asac11G001720.1	ACSA_17218
Asac03G019410.1	ACSA_17219
Asac01G027960.1	ACSA_17220
Asac07G024410.1	ACSA_17221
Asac01G015390.1	ACSA_17222
Asac11G014040.1	ACSA_17223
Asac05G033660.1	ACSA_17224
Asac13G009060.1	ACSA_17225
Asac11G018600.1	ACSA_17226
Asac08G014240.1	ACSA_17227
Asac08G008830.1	ACSA_17228
Asac06G025580.1	ACSA_17229
Asac03G012280.1	ACSA_17230
Asac08G023840.1	ACSA_17231
Asac03G036010.1	ACSA_17232
Asac13G009770.1	ACSA_17233
Asac03G020260.1	ACSA_17234
Asac12G002260.1	ACSA_17235
Asac01G004920.1	ACSA_17236
Asac08G006400.1	ACSA_17237
Asac02G010120.1	ACSA_17238
Asac08G015740.1	ACSA_17239
Asac13G002920.1	ACSA_17240
Asac02G004380.1	ACSA_17241
Asac12G016470.1	ACSA_17242
Asac03G015980.1	ACSA_17243
Asac03G006680.1	ACSA_17244
Asac08G002980.1	ACSA_17245
Asac104S000110.1	ACSA_17246
Asac04G007670.1	ACSA_17247
Asac08G001090.1	ACSA_17248
Asac04G012580.1	ACSA_17249
Asac05G018670.1	ACSA_17250
Asac03G029340.1	ACSA_17251
Asac02G039870.1	ACSA_17252
Asac02G009920.1	ACSA_17253
Asac03G030730.1	ACSA_17254
Asac07G018720.1	ACSA_17255
Asac10G020880.1	ACSA_17256
Asac07G009320.1	ACSA_17257
Asac12G015240.1	ACSA_17258
Asac11G022270.1	ACSA_17259
Asac12G003200.1	ACSA_17260
Asac232S000040.1	ACSA_17261
Asac008S000060.1	ACSA_17262
Asac11G004910.1	ACSA_17263
Asac09G028370.1	ACSA_17264
Asac04G008630.1	ACSA_17265
Asac08G016480.1	ACSA_17266
Asac01G030610.1	ACSA_17267
Asac02G031600.1	ACSA_17268
Asac03G022940.1	ACSA_17269
Asac02G032720.1	ACSA_17270
Asac02G007020.1	ACSA_17271
Asac06G005120.1	ACSA_17272
Asac12G003560.1	ACSA_17273
Asac01G022510.1	ACSA_17274
Asac03G029720.1	ACSA_17275
Asac13G009560.1	ACSA_17276
Asac07G006730.1	ACSA_17277
Asac04G010440.1	ACSA_17278
Asac07G023070.1	ACSA_17279
Asac10G005460.1	ACSA_17280
Asac03G017050.1	ACSA_17281
Asac02G029250.1	ACSA_17282
Asac05G017730.1	ACSA_17283
Asac11G015090.1	ACSA_17284
Asac09G000220.1	ACSA_17285
Asac08G006490.1	ACSA_17286
Asac02G019250.1	ACSA_17287
Asac01G031530.1	ACSA_17288
Asac03G036440.1	ACSA_17289
Asac05G007700.1	ACSA_17290
Asac03G015810.1	ACSA_17291
Asac13G003140.1	ACSA_17292
Asac099S000010.1	ACSA_17293
Asac05G025240.1	ACSA_17294
Asac02G011340.1	ACSA_17295
Asac06G019760.1	ACSA_17296
Asac09G005610.1	ACSA_17297
Asac07G001330.1	ACSA_17298
Asac02G019560.1	ACSA_17299
Asac09G028970.1	ACSA_17300
Asac01G024660.1	ACSA_17301
Asac07G021300.1	ACSA_17302
Asac04G000490.1	ACSA_17303
Asac08G017190.1	ACSA_17304
Asac07G012060.1	ACSA_17305
Asac10G012940.1	ACSA_17306
Asac07G024280.1	ACSA_17307
Asac05G018420.1	ACSA_17308
Asac06G021270.1	ACSA_17309
Asac13G013680.1	ACSA_17310
Asac01G026960.1	ACSA_17311
Asac08G016860.1	ACSA_17312
Asac08G006560.1	ACSA_17313
Asac03G011180.1	ACSA_17314
Asac02G013720.1	ACSA_17315
Asac12G021290.1	ACSA_17316
Asac03G020800.1	ACSA_17317
Asac03G033300.1	ACSA_17318
Asac05G025320.1	ACSA_17319
Asac01G012380.1	ACSA_17320
Asac07G017920.1	ACSA_17321
Asac07G015090.1	ACSA_17322
Asac06G007370.1	ACSA_17323
Asac12G025390.1	ACSA_17324
Asac08G014460.1	ACSA_17325
Asac02G039920.1	ACSA_17326
Asac09G007280.1	ACSA_17327
Asac13G018430.1	ACSA_17328
Asac10G018350.1	ACSA_17329
Asac01G032800.1	ACSA_17330
Asac11G010530.1	ACSA_17331
Asac03G007230.1	ACSA_17332
Asac09G014510.1	ACSA_17333
Asac03G015350.1	ACSA_17334
Asac07G006320.1	ACSA_17335
Asac02G032880.1	ACSA_17336
Asac12G017060.1	ACSA_17337
Asac08G004610.1	ACSA_17338
Asac01G028140.1	ACSA_17339
Asac371S000080.1	ACSA_17340
Asac13G009690.1	ACSA_17341
Asac13G006390.1	ACSA_17342
Asac11G005480.1	ACSA_17343
Asac01G010210.1	ACSA_17344
Asac11G009840.1	ACSA_17345
Asac01G031300.1	ACSA_17346
Asac10G012130.1	ACSA_17347
Asac13G017830.1	ACSA_17348
Asac02G035320.1	ACSA_17349
Asac12G020760.1	ACSA_17350
Asac05G033700.1	ACSA_17351
Asac05G032130.1	ACSA_17352
Asac02G039360.1	ACSA_17353
Asac03G026350.1	ACSA_17354
Asac05G032690.1	ACSA_17355
Asac11G017690.1	ACSA_17356
Asac01G010000.1	ACSA_17357
Asac03G008170.1	ACSA_17358
Asac03G008140.1	ACSA_17359
Asac01G008590.1	ACSA_17360
Asac11G015310.1	ACSA_17361
Asac07G020210.1	ACSA_17362
Asac06G011780.1	ACSA_17363
Asac05G019580.1	ACSA_17364
Asac03G006230.1	ACSA_17365
Asac03G034770.1	ACSA_17366
Asac03G008410.1	ACSA_17367
Asac08G022080.1	ACSA_17368
Asac11G011830.1	ACSA_17369
Asac09G019220.1	ACSA_17370
Asac11G007610.1	ACSA_17371
Asac06G011900.1	ACSA_17372
Asac091S000010.1	ACSA_17373
Asac11G010920.1	ACSA_17374
Asac01G022880.1	ACSA_17375
Asac221S000020.1	ACSA_17376
Asac08G017090.1	ACSA_17377
Asac13G019250.1	ACSA_17378
Asac10G014070.1	ACSA_17379
Asac05G015970.1	ACSA_17380
Asac09G027430.1	ACSA_17381
Asac04G013450.1	ACSA_17382
Asac06G010340.1	ACSA_17383
Asac05G020290.1	ACSA_17384
Asac03G027300.1	ACSA_17385
Asac05G012770.1	ACSA_17386
Asac12G006180.1	ACSA_17387
Asac02G008380.1	ACSA_17388
Asac03G021850.1	ACSA_17389
Asac06G017620.1	ACSA_17390
Asac08G024340.1	ACSA_17391
Asac03G002620.1	ACSA_17392
Asac13G018500.1	ACSA_17393
Asac07G009450.1	ACSA_17394
Asac02G020550.1	ACSA_17395
Asac12G001640.1	ACSA_17396
Asac03G007760.1	ACSA_17397
Asac08G012770.1	ACSA_17398
Asac04G022060.1	ACSA_17399
Asac11G016420.1	ACSA_17400
Asac04G009660.1	ACSA_17401
Asac03G025690.1	ACSA_17402
Asac04G009640.1	ACSA_17403
Asac01G011490.1	ACSA_17404
Asac03G001110.1	ACSA_17405
Asac01G026160.1	ACSA_17406
Asac09G017550.1	ACSA_17407
Asac09G007330.1	ACSA_17408
Asac06G025190.1	ACSA_17409
Asac01G018010.1	ACSA_17410
Asac01G005040.1	ACSA_17411
Asac05G013540.1	ACSA_17412
Asac01G006860.1	ACSA_17413
Asac02G030950.1	ACSA_17414
Asac09G026260.1	ACSA_17415
Asac02G027800.1	ACSA_17416
Asac12G012720.1	ACSA_17417
Asac01G020770.1	ACSA_17418
Asac07G005150.1	ACSA_17419
Asac08G011020.1	ACSA_17420
Asac08G013370.1	ACSA_17421
Asac02G022630.1	ACSA_17422
Asac04G018620.1	ACSA_17423
Asac02G029200.1	ACSA_17424
Asac05G017300.1	ACSA_17425
Asac05G029910.1	ACSA_17426
Asac09G025880.1	ACSA_17427
Asac10G010570.1	ACSA_17428
Asac11G022880.1	ACSA_17429
Asac13G006630.1	ACSA_17430
Asac07G018190.1	ACSA_17431
Asac02G025190.1	ACSA_17432
Asac09G009780.1	ACSA_17433
Asac06G016360.1	ACSA_17434
Asac06G006570.1	ACSA_17435
Asac10G000890.1	ACSA_17436
Asac11G007910.1	ACSA_17437
Asac02G033920.1	ACSA_17438
Asac13G013410.1	ACSA_17439
Asac08G022990.1	ACSA_17440
Asac03G001520.1	ACSA_17441
Asac05G032920.1	ACSA_17442
Asac09G004480.1	ACSA_17443
Asac09G020710.1	ACSA_17444
Asac09G003610.1	ACSA_17445
Asac02G012310.1	ACSA_17446
Asac12G012710.1	ACSA_17447
Asac02G007260.1	ACSA_17448
Asac08G017610.1	ACSA_17449
Asac12G024290.1	ACSA_17450
Asac02G035450.1	ACSA_17451
Asac01G016440.1	ACSA_17452
Asac01G025300.1	ACSA_17453
Asac08G001620.1	ACSA_17454
Asac01G029470.1	ACSA_17455
Asac11G008560.1	ACSA_17456
Asac07G021470.1	ACSA_17457
Asac10G017830.1	ACSA_17458
Asac11G013790.1	ACSA_17459
Asac11G021100.1	ACSA_17460
Asac04G005210.1	ACSA_17461
Asac06G010830.1	ACSA_17462
Asac06G008530.1	ACSA_17463
Asac01G023810.1	ACSA_17464
Asac13G006930.1	ACSA_17465
Asac213S000030.1	ACSA_17466
Asac01G011250.1	ACSA_17467
Asac05G029770.1	ACSA_17468
Asac13G019200.1	ACSA_17469
Asac10G014680.1	ACSA_17470
Asac02G024510.1	ACSA_17471
Asac01G040720.1	ACSA_17472
Asac10G014790.1	ACSA_17473
Asac01G013680.1	ACSA_17474
Asac08G007620.1	ACSA_17475
Asac03G008340.1	ACSA_17476
Asac09G000810.1	ACSA_17477
Asac10G013280.1	ACSA_17478
Asac03G020940.1	ACSA_17479
Asac170S000050.1	ACSA_17480
Asac07G014680.1	ACSA_17481
Asac01G015760.1	ACSA_17482
Asac08G002570.1	ACSA_17483
Asac04G012330.1	ACSA_17484
Asac04G003280.1	ACSA_17485
Asac073S000030.1	ACSA_17486
Asac05G003790.1	ACSA_17487
Asac06G011030.1	ACSA_17488
Asac04G005830.1	ACSA_17489
Asac07G015700.1	ACSA_17490
Asac04G013740.1	ACSA_17491
Asac13G021920.1	ACSA_17492
Asac05G030160.1	ACSA_17493
Asac09G013450.1	ACSA_17494
Asac03G027220.1	ACSA_17495
Asac01G019550.1	ACSA_17496
Asac08G018710.1	ACSA_17497
Asac11G019120.1	ACSA_17498
Asac02G006060.1	ACSA_17499
Asac02G030070.1	ACSA_17500
Asac06G024850.1	ACSA_17501
Asac03G032810.1	ACSA_17502
Asac10G024080.1	ACSA_17503
Asac07G023870.1	ACSA_17504
Asac01G039570.1	ACSA_17505
Asac11G001040.1	ACSA_17506
Asac09G006570.1	ACSA_17507
Asac05G011340.1	ACSA_17508
Asac10G020830.1	ACSA_17509
Asac07G004450.1	ACSA_17510
Asac06G011460.1	ACSA_17511
Asac09G002940.1	ACSA_17512
Asac04G022720.1	ACSA_17513
Asac06G016670.1	ACSA_17514
Asac10G008100.1	ACSA_17515
Asac03G005510.1	ACSA_17516
Asac06G013120.1	ACSA_17517
Asac11G001550.1	ACSA_17518
Asac07G003990.1	ACSA_17519
Asac11G010350.1	ACSA_17520
Asac03G035210.1	ACSA_17521
Asac05G017890.1	ACSA_17522
Asac12G023860.1	ACSA_17523
Asac12G011320.1	ACSA_17524
Asac13G010390.1	ACSA_17525
Asac10G017440.1	ACSA_17526
Asac09G000100.1	ACSA_17527
Asac07G013040.1	ACSA_17528
Asac03G001300.1	ACSA_17529
Asac02G010030.1	ACSA_17530
Asac07G003570.1	ACSA_17531
Asac13G012300.1	ACSA_17532
Asac179S000050.1	ACSA_17533
Asac05G002580.1	ACSA_17534
Asac01G019520.1	ACSA_17535
Asac11G011060.1	ACSA_17536
Asac07G017170.1	ACSA_17537
Asac04G010210.1	ACSA_17538
Asac03G017810.1	ACSA_17539
Asac13G021600.1	ACSA_17540
Asac01G004370.1	ACSA_17541
Asac07G008660.1	ACSA_17542
Asac11G017110.1	ACSA_17543
Asac10G016880.1	ACSA_17544
Asac08G020710.1	ACSA_17545
Asac04G011280.1	ACSA_17546
Asac02G010610.1	ACSA_17547
Asac02G001360.1	ACSA_17548
Asac05G013790.1	ACSA_17549
Asac03G018440.1	ACSA_17550
Asac07G006090.1	ACSA_17551
Asac11G011930.1	ACSA_17552
Asac05G034590.1	ACSA_17553
Asac07G021720.1	ACSA_17554
Asac05G020830.1	ACSA_17555
Asac02G032790.1	ACSA_17556
Asac06G025020.1	ACSA_17557
Asac02G015790.1	ACSA_17558
Asac06G006330.1	ACSA_17559
Asac03G022750.1	ACSA_17560
Asac03G018480.1	ACSA_17561
Asac02G003620.1	ACSA_17562
Asac02G038250.1	ACSA_17563
Asac10G015020.1	ACSA_17564
Asac11G019560.1	ACSA_17565
Asac10G013680.1	ACSA_17566
Asac05G007960.1	ACSA_17567
Asac03G001420.1	ACSA_17568
Asac03G032260.1	ACSA_17569
Asac03G022910.1	ACSA_17570
Asac09G021990.1	ACSA_17571
Asac12G018180.1	ACSA_17572
Asac12G012070.1	ACSA_17573
Asac01G006250.1	ACSA_17574
Asac01G019640.1	ACSA_17575
Asac05G000630.1	ACSA_17576
Asac11G018250.1	ACSA_17577
Asac07G024590.1	ACSA_17578
Asac07G007060.1	ACSA_17579
Asac07G003740.1	ACSA_17580
Asac03G027750.1	ACSA_17581
Asac12G013100.1	ACSA_17582
Asac06G019940.1	ACSA_17583
Asac03G028290.1	ACSA_17584
Asac05G000950.1	ACSA_17585
Asac08G015010.1	ACSA_17586
Asac01G015120.1	ACSA_17587
Asac07G001530.1	ACSA_17588
Asac11G006390.1	ACSA_17589
Asac02G032340.1	ACSA_17590
Asac05G015320.1	ACSA_17591
Asac01G000790.1	ACSA_17592
Asac12G006050.1	ACSA_17593
Asac11G002070.1	ACSA_17594
Asac10G025340.1	ACSA_17595
Asac10G009410.1	ACSA_17596
Asac06G008320.1	ACSA_17597
Asac03G016440.1	ACSA_17598
Asac10G011460.1	ACSA_17599
Asac196S000040.1	ACSA_17600
Asac01G038450.1	ACSA_17601
Asac05G034040.1	ACSA_17602
Asac12G009640.1	ACSA_17603
Asac11G014250.1	ACSA_17604
Asac02G018510.1	ACSA_17605
Asac01G023060.1	ACSA_17606
Asac13G005750.1	ACSA_17607
Asac04G008170.1	ACSA_17608
Asac02G003940.1	ACSA_17609
Asac02G008680.1	ACSA_17610
Asac10G018620.1	ACSA_17611
Asac01G035290.1	ACSA_17612
Asac04G019600.1	ACSA_17613
Asac02G011440.1	ACSA_17614
Asac05G020900.1	ACSA_17615
Asac02G026740.1	ACSA_17616
Asac11G014240.1	ACSA_17617
Asac370S000130.1	ACSA_17618
Asac13G014550.1	ACSA_17619
Asac04G013490.1	ACSA_17620
Asac07G020960.1	ACSA_17621
Asac08G006540.1	ACSA_17622
Asac09G014220.1	ACSA_17623
Asac03G026970.1	ACSA_17624
Asac06G008380.1	ACSA_17625
Asac09G003420.1	ACSA_17626
Asac02G011640.1	ACSA_17627
Asac02G024380.1	ACSA_17628
Asac03G022960.1	ACSA_17629
Asac02G024000.1	ACSA_17630
Asac10G014430.1	ACSA_17631
Asac03G033250.1	ACSA_17632
Asac01G031680.1	ACSA_17633
Asac07G003560.1	ACSA_17634
Asac12G018410.1	ACSA_17635
Asac11G003320.1	ACSA_17636
Asac10G010700.1	ACSA_17637
Asac01G013300.1	ACSA_17638
Asac11G023360.1	ACSA_17639
Asac06G003060.1	ACSA_17640
Asac09G007960.1	ACSA_17641
Asac03G015060.1	ACSA_17642
Asac06G024750.1	ACSA_17643
Asac07G008970.1	ACSA_17644
Asac07G007970.1	ACSA_17645
Asac11G008410.1	ACSA_17646
Asac07G000270.1	ACSA_17647
Asac13G015090.1	ACSA_17648
Asac06G000110.1	ACSA_17649
Asac07G001750.1	ACSA_17650
Asac05G002960.1	ACSA_17651
Asac01G003300.1	ACSA_17652
Asac09G000860.1	ACSA_17653
Asac04G011350.1	ACSA_17654
Asac05G004720.1	ACSA_17655
Asac05G029180.1	ACSA_17656
Asac12G019270.1	ACSA_17657
Asac01G004120.1	ACSA_17658
Asac03G036740.1	ACSA_17659
Asac02G005010.1	ACSA_17660
Asac02G025720.1	ACSA_17661
Asac06G001870.1	ACSA_17662
Asac03G026300.1	ACSA_17663
Asac01G004200.1	ACSA_17664
Asac08G018480.1	ACSA_17665
Asac01G039840.1	ACSA_17666
Asac12G021410.1	ACSA_17667
Asac09G007120.1	ACSA_17668
Asac12G011480.1	ACSA_17669
Asac01G020660.1	ACSA_17670
Asac03G031910.1	ACSA_17671
Asac06G024330.1	ACSA_17672
Asac11G016220.1	ACSA_17673
Asac05G017690.1	ACSA_17674
Asac11G023400.1	ACSA_17675
Asac01G015500.1	ACSA_17676
Asac08G001790.1	ACSA_17677
Asac03G032340.1	ACSA_17678
Asac01G014870.1	ACSA_17679
Asac170S000150.1	ACSA_17680
Asac02G010880.1	ACSA_17681
Asac05G009560.1	ACSA_17682
Asac114S000030.1	ACSA_17683
Asac11G008430.1	ACSA_17684
Asac02G030220.1	ACSA_17685
Asac06G019830.1	ACSA_17686
Asac12G011400.1	ACSA_17687
Asac05G011010.1	ACSA_17688
Asac01G031560.1	ACSA_17689
Asac11G014330.1	ACSA_17690
Asac047S000060.1	ACSA_17691
Asac13G018950.1	ACSA_17692
Asac11G013110.1	ACSA_17693
Asac05G022900.1	ACSA_17694
Asac02G034360.1	ACSA_17695
Asac01G033050.1	ACSA_17696
Asac04G006300.1	ACSA_17697
Asac01G005720.1	ACSA_17698
Asac01G032830.1	ACSA_17699
Asac12G002900.1	ACSA_17700
Asac220S000060.1	ACSA_17701
Asac10G010800.1	ACSA_17702
Asac08G023010.1	ACSA_17703
Asac04G000570.1	ACSA_17704
Asac10G003580.1	ACSA_17705
Asac369S000180.1	ACSA_17706
Asac01G038120.1	ACSA_17707
Asac11G012300.1	ACSA_17708
Asac11G021750.1	ACSA_17709
Asac02G038900.1	ACSA_17710
Asac05G013270.1	ACSA_17711
